id	Meiosis	threshold	Genotype	GenotypeID	chr	start5	start3	stop5	stop3	debut	fin	type	chromatids	len_min	len_mid	len_max	nb_seg	seg_len_mid	seg_len_min	seg_len_max	seg_start5	seg_start3	seg_stop5	seg_stop3	nb_snp	groupe	classe	LSB	LCO	LNCO	CutMin	CutMax	MaxNCO	MinNCO	midpoint	commande	Notes	CO_NCO
81	WT10	1500	SK1-MLH3	10	10	363087	381644	363087	381644	367726.5	377004.5	(4:4aCO)	2_nonsis	0	9278	18556	1	0	0	0	363087	381644	387545	390317	0	1	100	1	1	0	1	1	0	0	372366	                      graph_bin_annot3(10,362000,382000,c(5,6,7,8))	NA	CO
80	WT10	1500	SK1-MLH3	10	10	171627	171764	172660	175030	171695.25	173845.25	(6:2)_(4:4aCO)_(2:6)_(4:4a)	2_nonsis	897	2150	3402	4	268_484_1396	                      0_76_3	537_893_2790	171627_171764_172240_172660	171764_172164_172657_175030	171764_172240_172660_363087	172164_172657_175030_381644	5	3	20	1	1	0	2	2	1	1	172770	                      graph_bin_annot3(10,170000,176000,c(5,6,7,8))	NA	CO
79	WT10	1500	SK1-MLH3	10	10	144958	146319	150876	151392	145638.25	151134.25	(2:6)_(4:4aCO)_(6:2)_(4:4a)	2_nonsis	4558	5496	6433	4	3188_564_1743	                      2250_127_1306	4127_1001_2180	144958_148569_149212_150876	146319_149085_149570_151392	148569_149212_150876_171627	149085_149570_151392_171764	31	3	20	1	1	0	2	2	1	1	148386	                      graph_bin_annot3(10,143000,152000,c(1,2,3,4))	NA	CO
244	WT10	1500	SK1-MLH3	10	10	725020	727023	727128	745751	726048	736413		1	0	10365	20730	0	0	NA	0	NA	NA	NA	NA	0	0	4	1	NA	NA	1	1	NA	NA	731231	                        graph_bin_annot3(10,724000,746000)	NA	NCO
91	WT10	1500	SK1-MLH3	10	11	489732	490945	490946	493017	490338.5	491981.5	06:02	1	2	1643	3284	1	1643	1	3285	489732_490946	490945_493017	490946_573213	493017_573991	2	1	10	1	0	1	1	1	1	1	491160	                      graph_bin_annot3(11,488000,494000,c(7,8))	NA	NCO
89	WT10	1500	SK1-MLH3	10	11	434756	434977	435067	435648	434866.5	435357.5	02:06	1	91	491	891	1	491	90	892	434756_435067	434977_435648	435067_486922	435648_487238	3	1	10.1	1	0	1	1	1	1	1	435112	                      graph_bin_annot3(11,433000,436000,c(5,6))	NA	NCO
90	WT10	1500	SK1-MLH3	10	11	486922	487238	487631	488186	487080.25	487908.25	02:06	1	394	828	1263	1	828	393	1264	486922_487631	487238_488186	487631_489732	488186_490945	4	1	10.1	1	0	1	1	1	1	1	487494	                      graph_bin_annot3(11,485000,489000,c(5,6))	NA	NCO
93	WT10	1500	SK1-MLH3	10	11	577779	578482	579180	580464	578130.25	579822.25	02:06	1	699	1692	2684	1	1692	698	2685	577779_579180	578482_580464	579180_658515	580464_666816	10	1	10.1	1	0	1	1	1	1	1	578976	                      graph_bin_annot3(11,576000,581000,c(5,6))	NA	NCO
87	WT10	1500	SK1-MLH3	10	11	279381	279830	281172	281307	279605.5	281239.5	(2:6)_(4:4)_(2:6)_(4:4aCO)	2_nonsis	1343	1634	1925	4	618_454_562	                      54_44_423	1182_865_700	279381_279884_280607_281172	279830_280563_280749_281307	279884_280607_281172_428291	280563_280749_281307_430149	6	1	12	1	1	0	1	1	0	0	280423	                      graph_bin_annot3(11,278000,282000,c(3,4,7,8))	NA	CO
92	WT10	1500	SK1-MLH3	10	11	573213	573991	573213	573991	573408	573796	(4:4aCO)	2_nonsis	0	388	777	1	0	0	0	573213	573991	577779	578482	0	1	100	1	1	0	1	1	0	0	573602	                      graph_bin_annot3(11,572000,574000,c(1,2,3,4))	NA	CO
88	WT10	1500	SK1-MLH3	10	11	428291	430149	428291	430149	428756	429684	(4:4aCO)	2_nonsis	0	928	1857	1	0	0	0	428291	430149	434756	434977	0	1	100	1	1	0	1	1	0	0	429220	                      graph_bin_annot3(11,427000,431000,c(1,2,7,8))	NA	CO
86	WT10	1500	SK1-MLH3	10	11	47023	47201	51558	52588	47112	52073	(2:6)_(4:4aCO)_(6:2)_(4:4bCO)	4	4358	4961	5564	0	394_968_3600	                      280_306_2448	508_1629_4751	47023_47481_47837_51558	47201_47531_49110_52588	47481_47837_51558_279381	47531_49110_52588_279830	21	0	3	2	2	0	2	2	0	0	49593	                      graph_bin_annot3(11,46000,53000)	NA	NCO
95	WT10	1500	SK1-MLH3	10	12	97429	97559	103918	104468	97494	104193	6:2_4:4_6:2_4:4_6:2	1	6360	6699	7038	5	2402_643_109_324_3220	                      2108_338_0_0_2654	2697_948_218_649_3786	97429_99667_100464_100615_100682_103918	97559_100126_100615_100682_101264_104468	99667_100464_100615_100682_103918_131340	100126_100615_100682_101264_104468_131628	32	1	7	1	0	1	1	1	1	1	100844	                      graph_bin_annot3(12,96000,105000,c(3,4))	NA	NCO
107	WT10	1500	SK1-MLH3	10	12	953059	954228	954714	955822	953643.75	955267.75	06:02	1	487	1624	2762	1	1624	486	2763	953059_954714	954228_955822	954714_1028477	955822_1031518	4	1	10	1	0	1	1	1	1	1	954456	                      graph_bin_annot3(12,952000,956000,c(1,2))	NA	NCO
97	WT10	1500	SK1-MLH3	10	12	186045	187694	187694	190353	186869.5	189023.5	06:02	1	1	2154	4307	1	2154	0	4308	186045_187694	187694_190353	187694_367768	190353_382560	1	1	10	1	0	1	1	1	1	1	187947	                      graph_bin_annot3(12,185000,191000,c(5,6))	NA	NCO
105	WT10	1500	SK1-MLH3	10	12	837595	837768	837768	838471	837681.5	838119.5	02:06	1	1	438	875	1	438	0	876	837595_837768	837768_838471	837768_852843	838471_854607	1	1	10.1	1	0	1	1	1	1	1	837901	                      graph_bin_annot3(12,836000,839000,c(5,6))	NA	NCO
103	WT10	1500	SK1-MLH3	10	12	757131	757763	759216	759438	757447	759327	(6:2)_(4:4aCO)	2_nonsis	1454	1880	2306	2	1880	1453	2307	757131_759216	757763_759438	759216_823338	759438_823388	16	1	15	1	1	0	1	2	1	0	758387	                      graph_bin_annot3(12,756000,760000,c(3,4,7,8))	NA	CO
101	WT10	1500	SK1-MLH3	10	12	610205	610616	613464	613479	610410.5	613471.5	(6:2)_(4:4aCO)	2_nonsis	2849	3061	3273	2	3061	2848	3274	610205_613464	610616_613479	613464_728082	613479_728635	33	1	15	1	1	0	1	2	1	0	611941	                      graph_bin_annot3(12,609000,614000,c(1,2,5,6))	NA	CO
96	WT10	1500	SK1-MLH3	10	12	131340	131628	131628	133123	131483.75	132375.75	(2:6)_(4:4aCO)	2_nonsis	1	892	1782	2	892	0	1783	131340_131628	131628_133123	131628_186045	133123_187694	1	1	16	1	1	0	1	2	1	0	131930	                      graph_bin_annot3(12,130000,134000,c(1,2,3,4))	NA	CO
94	WT10	1500	SK1-MLH3	10	12	23228	23505	23981	24890	23366.5	24435.5	(2:6)_(4:4aCO)	2_nonsis	477	1069	1661	2	1069	476	1662	23228_23981	23505_24890	23981_97429	24890_97559	7	1	16	1	1	0	1	2	1	0	23901	                      graph_bin_annot3(12,22000,25000,c(3,4,7,8))	NA	CO
100	WT10	1500	SK1-MLH3	10	12	542516	543100	542516	543100	542662	542954	(4:4aCO)	2_nonsis	0	292	583	1	0	0	0	542516	543100	610205	610616	0	1	100	1	1	0	1	1	0	0	542808	                      graph_bin_annot3(12,541000,544000,c(3,4,7,8))	NA	CO
106	WT10	1500	SK1-MLH3	10	12	852843	854607	852843	854607	853284	854166	(4:4aCO)	2_nonsis	0	882	1763	1	0	0	0	852843	854607	953059	954228	0	1	100	1	1	0	1	1	0	0	853725	                      graph_bin_annot3(12,851000,855000,c(3,4,5,6))	NA	CO
108	WT10	1500	SK1-MLH3	10	12	1028477	1031518	1028477	1031518	1029237.5	1030757.5	(4:4aCO)	2_nonsis	0	1520	3040	1	0	0	0	1028477	1031518	1058899	1078177	0	1	100	1	1	0	1	1	0	0	1029998	                      graph_bin_annot3(12,1027000,1032000,c(3,4,5,6))	NA	CO
99	WT10	1500	SK1-MLH3	10	12	423150	430049	423150	430049	424875	428324	(4:4aCO)	2_nonsis	0	3449	6898	1	0	0	0	423150	430049	542516	543100	0	1	100	1	1	0	1	1	0	0	426600	                      graph_bin_annot3(12,422000,431000,c(1,2,5,6))	NA	CO
98	WT10	1500	SK1-MLH3	10	12	367768	382560	367768	382560	371466	378862	(4:4aCO)	2_nonsis	0	7396	14791	1	0	0	0	367768	382560	423150	430049	0	1	100	1	1	0	1	1	0	0	375164	                      graph_bin_annot3(12,366000,383000,c(1,2,3,4))	NA	CO
102	WT10	1500	SK1-MLH3	10	12	728082	728635	731012	732435	728358.5	731723.5	(2:6)_(4:4)_(6:2)_(4:4aCO)	2_nonsis	2378	3365	4352	4	1232_1158_975	                      607_781_234	1856_1536_1716	728082_729242_730719_731012	728635_729938_730778_732435	729242_730719_731012_757131	729938_730778_732435_757763	8	3	20	1	1	0	2	2	1	1	730041	                      graph_bin_annot3(12,727000,733000,c(1,2,5,6))	NA	CO
104	WT10	1500	SK1-MLH3	10	12	823338	823388	823388	823394	823363	823391	(0:8)_(4:4)	2_sis	1	28	55	0	28	0	56	823338_823388	823388_823394	823388_837595	823394_837768	1	0	1	2	0	2	2	2	2	2	823377	                      graph_bin_annot3(12,822000,824000,c(5,6,7,8))	NA	NCO
117	WT10	1500	SK1-MLH3	10	13	498745	499738	501143	501911	499241.25	501527.25	06:02	1	1406	2286	3165	1	2286	1405	3166	498745_501143	499738_501911	501143_552364	501911_552464	9	1	10	1	0	1	1	1	1	1	500384	                      graph_bin_annot3(13,497000,502000,c(5,6))	NA	NCO
110	WT10	1500	SK1-MLH3	10	13	69382	70163	72351	73368	69772.5	72859.5	06:02	1	2189	3087	3985	1	3087	2188	3986	69382_72351	70163_73368	72351_112670	73368_113091	9	1	10	1	0	1	1	1	1	1	71316	                      graph_bin_annot3(13,68000,74000,c(1,2))	NA	NCO
116	WT10	1500	SK1-MLH3	10	13	437529	438469	441855	442338	437998.75	442096.75	06:02	1	3387	4098	4808	1	4098	3386	4809	437529_441855	438469_442338	441855_498745	442338_499738	19	1	10	1	0	1	1	1	1	1	440048	                      graph_bin_annot3(13,436000,443000,c(3,4))	NA	NCO
118	WT10	1500	SK1-MLH3	10	13	552364	552464	552464	553241	552414.25	552852.25	02:06	1	1	438	876	1	438	0	877	552364_552464	552464_553241	552464_666112	553241_666528	1	1	10.1	1	0	1	1	1	1	1	552633	                      graph_bin_annot3(13,551000,554000,c(1,2))	NA	NCO
122	WT10	1500	SK1-MLH3	10	13	797688	798060	798889	799519	797874	799204	02:06	1	830	1330	1830	1	1330	829	1831	797688_798889	798060_799519	798889_901535	799519_903576	8	1	10.1	1	0	1	1	1	1	1	798539	                      graph_bin_annot3(13,796000,800000,c(3,4))	NA	NCO
123	WT10	1500	SK1-MLH3	10	13	901535	903576	907728	907830	902555.25	907779.25	02:06	1	4153	5224	6294	1	5224	4152	6295	901535_907728	903576_907830	907728_917493	907830_924431	30	1	10.1	1	0	1	1	1	1	1	905167	                      graph_bin_annot3(13,900000,908000,c(3,4))	NA	NCO
119	WT10	1500	SK1-MLH3	10	13	666112	666528	667766	668209	666319.75	667987.75	(6:2)_(4:4)_(4:4aCO)	2_nonsis	1239	1668	2096	3	920_748	                      496_310	1344_1185	666112_667024_667766	666528_667456_668209	667024_667766_720435	667456_668209_721068	6	1	12	1	1	0	1	1	0	0	667154	                      graph_bin_annot3(13,665000,669000,c(1,2,5,6))	NA	CO
109	WT10	1500	SK1-MLH3	10	13	39443	39858	43166	44287	39650.5	43726.5	(6:2)_(4:4)_(6:2)_(4:4aCO)_(6:2)_(4:4a)	2_nonsis	3309	4076	4843	6	1682_538_295_480_1080	                      1193_0_9_0_70	2172_1076_581_960_2091	39443_41051_41615_42136_42196_43166	39858_41615_42127_42196_43096_44287	41051_41615_42136_42196_43166_69382	41615_42127_42196_43096_44287_70163	16	1	12	1	1	0	1	1	0	0	41689	                      graph_bin_annot3(13,38000,45000,c(1,2,7,8))	NA	CO
115	WT10	1500	SK1-MLH3	10	13	410660	411358	411619	412177	411009	411898	(6:2)_(4:4aCO)	2_nonsis	262	889	1516	2	889	261	1517	410660_411619	411358_412177	411619_437529	412177_438469	2	1	15	1	1	0	1	2	1	0	411454	                      graph_bin_annot3(13,409000,413000,c(1,2,3,4))	NA	CO
120	WT10	1500	SK1-MLH3	10	13	720435	721068	721694	721887	720751.5	721790.5	(6:2)_(4:4aCO)	2_nonsis	627	1039	1451	2	1039	626	1452	720435_721694	721068_721887	721694_755780	721887_755942	8	1	15	1	1	0	1	2	1	0	721271	                      graph_bin_annot3(13,719000,722000,c(3,4,5,6))	NA	CO
113	WT10	1500	SK1-MLH3	10	13	286779	287411	288433	289183	287095	288808	(6:2)_(4:4aCO)	2_nonsis	1023	1713	2403	2	1713	1022	2404	286779_288433	287411_289183	288433_407898	289183_409456	7	1	15	1	1	0	1	2	1	0	287952	                      graph_bin_annot3(13,285000,290000,c(3,4,5,6))	NA	CO
111	WT10	1500	SK1-MLH3	10	13	112670	113091	115471	115959	112880.75	115714.75	(2:6)_(4:4aCO)	2_nonsis	2381	2834	3288	2	2834	2380	3289	112670_115471	113091_115959	115471_161922	115959_162035	14	1	16	1	1	0	1	2	1	0	114298	                      graph_bin_annot3(13,111000,116000,c(3,4,5,6))	NA	CO
112	WT10	1500	SK1-MLH3	10	13	161922	162035	165218	166364	161978.75	165790.75	(2:6)_(4:4aCO)	2_nonsis	3184	3812	4441	2	3812	3183	4442	161922_165218	162035_166364	165218_286779	166364_287411	15	1	16	1	1	0	1	2	1	0	163885	                      graph_bin_annot3(13,160000,167000,c(3,4,5,6))	NA	CO
114	WT10	1500	SK1-MLH3	10	13	407898	409456	407898	409456	408288	409066	(4:4aCO)	2_nonsis	0	778	1557	1	0	0	0	407898	409456	410660	411358	0	1	100	1	1	0	1	1	0	0	408677	                      graph_bin_annot3(13,406000,410000,c(3,4,5,6))	NA	CO
121	WT10	1500	SK1-MLH3	10	13	755780	755942	759082	761318	755861	760200	(2:6)_(4:4aCO)_(2:6a)_(4:4a)	3	3141	4339	5537	0	710_977_2652	                      0_81_1267	1420_1873_4037	755780_755942_757281_759082	755942_757200_757815_761318	755942_757281_759082_797688	757200_757815_761318_798060	8	0	2	2	1	1	2	2	1	1	758031	                      graph_bin_annot3(13,754000,762000,c(3,4,5,6,7,8))	NA	CO
131	WT10	1500	SK1-MLH3	10	14	576450	577194	580341	581466	576821.75	580903.75	06:02	1	3148	4082	5015	1	4082	3147	5016	576450_580341	577194_581466	580341_629307	581466_629362	18	1	10	1	0	1	1	1	1	1	578863	                      graph_bin_annot3(14,575000,582000,c(3,4))	NA	NCO
132	WT10	1500	SK1-MLH3	10	14	629307	629362	629362	629398	629334.25	629380.25	02:06	1	1	46	90	1	46	0	91	629307_629362	629362_629398	629362_704155	629398_704192	1	1	10.1	1	0	1	1	1	1	1	629357	                      graph_bin_annot3(14,628000,630000,c(5,6))	NA	NCO
128	WT10	1500	SK1-MLH3	10	14	339555	340266	340306	340618	339910.25	340462.25	02:06	1	41	552	1062	1	552	40	1063	339555_340306	340266_340618	340306_372376	340618_373134	2	1	10.1	1	0	1	1	1	1	1	340186	                      graph_bin_annot3(14,338000,341000,c(3,4))	NA	NCO
125	WT10	1500	SK1-MLH3	10	14	136597	136765	138189	138464	136680.75	138326.75	02:06	1	1425	1646	1866	1	1646	1424	1867	136597_138189	136765_138464	138189_139581	138464_140230	13	1	10.1	1	0	1	1	1	1	1	137504	                      graph_bin_annot3(14,135000,139000,c(7,8))	NA	NCO
127	WT10	1500	SK1-MLH3	10	14	307339	309739	310935	316109	308539	313522	02:06	1	1197	4983	8769	1	4983	1196	8770	307339_310935	309739_316109	310935_339555	316109_340266	5	1	10.1	1	0	1	1	1	1	1	311031	                      graph_bin_annot3(14,306000,317000,c(3,4))	NA	NCO
130	WT10	1500	SK1-MLH3	10	14	456086	456836	457485	458177	456461	457831	(6:2)_(4:4aCO)	2_nonsis	650	1370	2090	2	1370	649	2091	456086_457485	456836_458177	457485_576450	458177_577194	7	1	15	1	1	0	1	2	1	0	457146	                      graph_bin_annot3(14,455000,459000,c(3,4,5,6))	NA	CO
126	WT10	1500	SK1-MLH3	10	14	139581	140230	139581	140230	139743.5	140067.5	(4:4aCO)	2_nonsis	0	324	648	1	0	0	0	139581	140230	307339	309739	0	1	100	1	1	0	1	1	0	0	139906	                      graph_bin_annot3(14,138000,141000,c(3,4,7,8))	NA	CO
124	WT10	1500	SK1-MLH3	10	14	53633	58192	53633	58192	54773	57052	(4:4aCO)	2_nonsis	0	2279	4558	1	0	0	0	53633	58192	136597	136765	0	1	100	1	1	0	1	1	0	0	55913	                      graph_bin_annot3(14,52000,59000,c(3,4,7,8))	NA	CO
129	WT10	1500	SK1-MLH3	10	14	372376	373134	374078	374659	372754.75	374368.75	(6:2)_(0:8)_(6:2)_(4:4)	3	945	1614	2282	0	628_316_670	                      0_0_312	1256_632_1027	372376_373134_373632_374078	373134_373632_373766_374659	373134_373632_374078_456086	373632_373766_374659_456836	6	0	1	2	0	2	2	2	2	2	373562	                      graph_bin_annot3(14,371000,375000,c(1,2,3,4,5,6))	NA	NCO
133	WT10	1500	SK1-MLH3	10	14	704155	704192	704568	704694	704173.25	704631.25	(2:6)_(4:4)_(0:8)_(4:4)	2_sis	377	458	538	0	194_197_66	                      0_18_0	389_376_132	704155_704192_704562_704568	704192_704544_704568_704694	704192_704562_704568_780902	704544_704568_704694_784333	7	0	1	2	0	2	2	2	2	2	704402	                      graph_bin_annot3(14,703000,705000,c(1,2,5,6))	NA	NCO
146	WT10	1500	SK1-MLH3	10	15	907093	907705	907705	908462	907399.25	908083.25	06:02	1	1	684	1368	1	684	0	1369	907093_907705	907705_908462	907705_958080	908462_959820	1	1	10	1	0	1	1	1	1	1	907741	                      graph_bin_annot3(15,906000,909000,c(7,8))	NA	NCO
135	WT10	1500	SK1-MLH3	10	15	233894	234005	234575	234731	233949.25	234653.25	06:02	1	571	704	836	1	704	570	837	233894_234575	234005_234731	234575_318136	234731_321560	6	1	10	1	0	1	1	1	1	1	234301	                      graph_bin_annot3(15,232000,235000,c(5,6))	NA	NCO
145	WT10	1500	SK1-MLH3	10	15	802913	804146	805617	805851	803529.75	805733.75	06:02	1	1472	2204	2937	1	2204	1471	2938	802913_805617	804146_805851	805617_907093	805851_907705	7	1	10	1	0	1	1	1	1	1	804632	                      graph_bin_annot3(15,801000,806000,c(7,8))	NA	NCO
147	WT10	1500	SK1-MLH3	10	15	958080	959820	960428	965984	958950	963206	02:06	1	609	4256	7903	1	4256	608	7904	958080_960428	959820_965984	960428_970186	965984_970207	2	1	10.1	1	0	1	1	1	1	1	961078	                      graph_bin_annot3(15,957000,966000,c(5,6))	NA	NCO
139	WT10	1500	SK1-MLH3	10	15	478004	478679	482608	482847	478341.5	482727.5	(6:2)_(4:4aCO)	2_nonsis	3930	4386	4842	2	4386	3929	4843	478004_482608	478679_482847	482608_511443	482847_511736	19	1	15	1	1	0	1	2	1	0	480535	                      graph_bin_annot3(15,477000,483000,c(5,6,7,8))	NA	CO
142	WT10	1500	SK1-MLH3	10	15	636791	638136	638733	639299	637463.75	639015.75	(2:6)_(4:4aCO)	2_nonsis	598	1552	2507	2	1552	597	2508	636791_638733	638136_639299	638733_767198	639299_768052	6	1	16	1	1	0	1	2	1	0	638240	                      graph_bin_annot3(15,635000,640000,c(1,2,3,4))	NA	CO
143	WT10	1500	SK1-MLH3	10	15	767198	768052	768428	770179	767625.25	769303.25	(2:6)_(4:4aCO)	2_nonsis	377	1678	2980	2	1678	376	2981	767198_768428	768052_770179	768428_770734	770179_779005	2	1	16	1	1	0	1	2	1	0	768464	                      graph_bin_annot3(15,766000,771000,c(1,2,3,4))	NA	CO
134	WT10	1500	SK1-MLH3	10	15	194198	194515	196803	197715	194356.75	197258.75	(2:6)_(4:4aCO)	2_nonsis	2289	2902	3516	2	2902	2288	3517	194198_196803	194515_197715	196803_233894	197715_234005	9	1	16	1	1	0	1	2	1	0	195808	                      graph_bin_annot3(15,193000,198000,c(1,2,5,6))	NA	CO
149	WT10	1500	SK1-MLH3	10	15	976752	979610	976752	979610	977467	978895	(4:4aCO)	2_nonsis	0	1428	2857	1	0	0	0	976752	979610	1063956	1069905	0	1	100	1	1	0	1	1	0	0	978181	                      graph_bin_annot3(15,975000,980000,c(1,2,3,4))	NA	CO
136	WT10	1500	SK1-MLH3	10	15	318136	321560	318136	321560	318992	320704	(4:4aCO)	2_nonsis	0	1712	3423	1	0	0	0	318136	321560	388890	389116	0	1	100	1	1	0	1	1	0	0	319848	                      graph_bin_annot3(15,317000,322000,c(1,2,7,8))	NA	CO
150	WT10	1500	SK1-MLH3	10	15	1063956	1069905	1063956	1069905	1065443.5	1068417.5	(4:4aCO)	2_nonsis	0	2974	5948	1	0	0	0	1063956	1069905	1069905	1091291	0	1	100	1	1	0	1	1	0	0	1066931	                      graph_bin_annot3(15,1062000,1070000,c(1,2,5,6))	NA	CO
144	WT10	1500	SK1-MLH3	10	15	770734	779005	770734	779005	772802	776937	(4:4aCO)	2_nonsis	0	4135	8270	1	0	0	0	770734	779005	802913	804146	0	1	100	1	1	0	1	1	0	0	774870	                      graph_bin_annot3(15,769000,780000,c(1,2,3,4))	NA	CO
137	WT10	1500	SK1-MLH3	10	15	388890	389116	390482	390621	389003.25	390551.25	(2:6)_(0:8)_(2:6)_(4:4)	2_sis	1367	1548	1730	0	388_228_932	                      55_0_854	720_457_1011	388890_389171_389610_390482	389116_389610_389628_390621	389171_389610_390482_469093	389610_389628_390621_469287	10	0	1	2	0	2	2	2	2	2	389777	                      graph_bin_annot3(15,387000,391000,c(3,4,7,8))	NA	NCO
138	WT10	1500	SK1-MLH3	10	15	469093	469287	469287	469469	469190	469378	(0:8)_(4:4)	2_sis	1	188	375	0	188	0	376	469093_469287	469287_469469	469287_478004	469469_478679	1	0	1	2	0	2	2	2	2	2	469284	                      graph_bin_annot3(15,468000,470000,c(3,4,7,8))	NA	NCO
140	WT10	1500	SK1-MLH3	10	15	511443	511736	511736	511893	511589.5	511814.5	(0:8)_(4:4)	2_sis	1	225	449	0	225	0	450	511443_511736	511736_511893	511736_621528	511893_621550	1	0	1	2	0	2	2	2	2	2	511702	                      graph_bin_annot3(15,510000,512000,c(3,4,5,6))	NA	NCO
141	WT10	1500	SK1-MLH3	10	15	621528	621550	621550	621621	621539.25	621585.25	(0:8)_(4:4)	2_sis	1	46	92	0	46	0	93	621528_621550	621550_621621	621550_636791	621621_638136	1	0	1	2	0	2	2	2	2	2	621562	                      graph_bin_annot3(15,620000,622000,c(3,4,5,6))	NA	NCO
148	WT10	1500	SK1-MLH3	10	15	970186	970207	970207	970228	970196.5	970217.5	(0:8)_(4:4)	2_sis	1	21	41	0	21	0	42	970186_970207	970207_970228	970207_976752	970228_979610	1	0	1	2	0	2	2	2	2	2	970207	                      graph_bin_annot3(15,969000,971000,c(1,2,5,6))	NA	NCO
153	WT10	1500	SK1-MLH3	10	16	430826	432226	432226	432477	431525.75	432351.75	(6:2)_(4:4aCO)	2_nonsis	1	826	1650	2	826	0	1651	430826_432226	432226_432477	432226_651044	432477_651827	1	1	15	1	1	0	1	2	1	0	431939	                      graph_bin_annot3(16,429000,433000,c(3,4,5,6))	NA	CO
156	WT10	1500	SK1-MLH3	10	16	887622	888091	889287	889681	887856.25	889484.25	(6:2)_(4:4aCO)	2_nonsis	1197	1628	2058	2	1628	1196	2059	887622_889287	888091_889681	889287_942354	889681_948066	7	1	15	1	1	0	1	2	1	0	888670	                      graph_bin_annot3(16,886000,890000,c(3,4,7,8))	NA	CO
154	WT10	1500	SK1-MLH3	10	16	651044	651827	651044	651827	651240	651631	(4:4aCO)	2_nonsis	0	391	782	1	0	0	0	651044	651827	780396	790660	0	1	100	1	1	0	1	1	0	0	651436	                      graph_bin_annot3(16,650000,652000,c(3,4,5,6))	NA	CO
151	WT10	1500	SK1-MLH3	10	16	162438	165213	162438	165213	163132	164519	(4:4aCO)	2_nonsis	0	1387	2774	1	0	0	0	162438	165213	238515	238556	0	1	100	1	1	0	1	1	0	0	163826	                      graph_bin_annot3(16,161000,166000,c(3,4,7,8))	NA	CO
155	WT10	1500	SK1-MLH3	10	16	780396	790660	780396	790660	782962	788094	(4:4aCO)	2_nonsis	0	5132	10263	1	0	0	0	780396	790660	887622	888091	0	1	100	1	1	0	1	1	0	0	785528	                      graph_bin_annot3(16,779000,791000,c(1,2,5,6))	NA	CO
152	WT10	1500	SK1-MLH3	10	16	238515	238556	242019	242716	238535.5	242367.5	(0:8)_(4:4aCO)_(0:8)_(4:4CO)	4	3464	3832	4200	0	184_198_3450	                      103_64_3028	266_332_3871	238515_238659_238845_242019	238556_238781_238991_242716	238659_238845_242019_430826	238781_238991_242716_432226	13	0	3	2	2	0	2	2	0	0	240452	                      graph_bin_annot3(16,237000,243000)	NA	NCO
