id	Meiosis	threshold	Genotype	GenotypeID	chr	start5	start3	stop5	stop3	debut	fin	type	CO_NCO	chromatids	len_min	len_mid	len_max	nb_seg	seg_len	seg_start	seg_stop	nb_snp	midpoint
143	clb2mms4_1	1500	mms4	5	13	35238	35547	39248	39443	35392.5	39345.5	(2:6)_(4:4aCO)	CO	2_nonsis	3702	3953	4204	2	3953	                      35547_39443	39248_91910	16	37369
180	clb2mms4_1	1500	mms4	5	15	764847	765141	768429	770180	764993.75	769304.75	(2:6)_(4:4aCO)	CO	2_nonsis	3289	4311	5332	2	4311	                      765141_770180	768429_878719	12	767149
103	clb2mms4_1	1500	mms4	5	10	292111	292164	296639	296789	292137.25	296714.25	(2:6)_(4:4aCO)	CO	2_nonsis	4476	4577	4677	2	4577	                      292164_296789	296639_346852	62	294426
89	clb2mms4_1	1500	mms4	5	9	34826	34975	39962	40145	34900.5	40053.5	(2:6)_(4:4aCO)	CO	2_nonsis	4988	5153	5318	2	5153	                      34975_40145	39962_74754	48	37477
122	clb2mms4_1	1500	mms4	5	12	25607	27042	31221	31899	26324.25	31560.25	(2:6)_(4:4aCO)	CO	2_nonsis	4180	5236	6291	2	5236	                      27042_31899	31221_85384	26	28942
194	clb2mms4_1	1500	mms4	5	16	397584	398359	402290	404551	397971.5	403420.5	(2:6)_(4:4aCO)	CO	2_nonsis	3932	5449	6966	2	5449	                      398359_404551	402290_460693	5	400696
27	clb2mms4_1	1500	mms4	5	3	260197	261328	266280	266396	260762.25	266338.25	(2:6)_(4:4aCO)	CO	2_nonsis	4953	5576	6198	2	5576	                      261328_266396	266280_266396	26	263550
201	clb2mms4_1	1500	mms4	5	16	780392	790656	790656	791783	785523.75	791219.75	(2:6)_(4:4aCO)	CO	2_nonsis	1	5696	11390	2	5696	                      790656_791783	790656_942350	1	788372
183	clb2mms4_1	1500	mms4	5	15	1004866	1007683	1012880	1012925	1006274.5	1012902.5	(2:6)_(4:4aCO)	CO	2_nonsis	5198	6628	8058	2	6628	                      1007683_1012925	1012880_1059200	4	1009589
181	clb2mms4_1	1500	mms4	5	15	878719	878771	885297	885667	878745	885482	(2:6)_(4:4aCO)	CO	2_nonsis	6527	6737	6947	2	6737	                      878771_885667	885297_966322	41	882114
95	clb2mms4_1	1500	mms4	5	9	328211	329597	335552	336040	328904	335796	(2:6)_(4:4aCO)	CO	2_nonsis	5956	6892	7828	2	6892	                      329597_336040	335552_373060	27	332350
193	clb2mms4_1	1500	mms4	5	16	350770	350965	358958	359179	350867.5	359068.5	(2:6)_(4:4aCO)	CO	2_nonsis	7994	8201	8408	2	8201	                      350965_359179	358958_397584	13	354968
165	clb2mms4_1	1500	mms4	5	14	133192	133660	142665	143173	133426	142919	(2:6)_(4:4aCO)	CO	2_nonsis	9006	9493	9980	2	9493	                      133660_143173	142665_236811	87	138173
100	clb2mms4_1	1500	mms4	5	10	175551	176224	189439	189629	175887.25	189534.25	(2:6)_(4:4aCO)	CO	2_nonsis	13216	13647	14077	2	13647	                      176224_189629	189439_270005	32	182711
56	clb2mms4_1	1500	mms4	5	6	58169	58652	58169	58652	58290	58531	(4:4aCO)	CO	2_nonsis	0	241	482	1	0	58652	92308	0	58411
112	clb2mms4_1	1500	mms4	5	11	96557	97118	96557	97118	96697.5	96977.5	(4:4aCO)	CO	2_nonsis	0	280	560	1	0	97118	230709	0	96838
184	clb2mms4_1	1500	mms4	5	15	1059200	1060133	1059200	1060133	1059433.5	1059899.5	(4:4aCO)	CO	2_nonsis	0	466	932	1	0	1060133	1063954	0	1059667
154	clb2mms4_1	1500	mms4	5	13	546318	547277	546318	547277	546558	547037	(4:4aCO)	CO	2_nonsis	0	479	958	1	0	547277	618248	0	546798
86	clb2mms4_1	1500	mms4	5	8	422995	424151	422995	424151	423284	423862	(4:4aCO)	CO	2_nonsis	0	578	1155	1	0	424151	500294	0	423573
196	clb2mms4_1	1500	mms4	5	16	492289	493527	492289	493527	492598.5	493217.5	(4:4aCO)	CO	2_nonsis	0	619	1237	1	0	493527	533885	0	492908
164	clb2mms4_1	1500	mms4	5	14	93163	94896	93163	94896	93596.5	94462.5	(4:4aCO)	CO	2_nonsis	0	866	1732	1	0	94896	133192	0	94030
20	clb2mms4_1	1500	mms4	5	3	51650	53891	51650	53891	52210.5	53330.5	(4:4aCO)	CO	2_nonsis	0	1120	2240	1	0	53891	54535	0	52771
17	clb2mms4_1	1500	mms4	5	2	735227	737566	735227	737566	735812	736981	(4:4aCO)	CO	2_nonsis	0	1169	2338	1	0	737566	738942	0	736397
43	clb2mms4_1	1500	mms4	5	4	1379881	1382300	1379881	1382300	1380486	1381695	(4:4aCO)	CO	2_nonsis	0	1209	2418	1	0	1382300	1474134	0	1381091
187	clb2mms4_1	1500	mms4	5	16	168265	170717	168265	170717	168878	170104	(4:4aCO)	CO	2_nonsis	0	1226	2451	1	0	170717	297827	0	169491
87	clb2mms4_1	1500	mms4	5	8	500294	502930	500294	502930	500953	502271	(4:4aCO)	CO	2_nonsis	0	1318	2635	1	0	502930	525892	0	501612
4	clb2mms4_1	1500	mms4	5	1	128757	131638	128757	131638	129477.5	130917.5	(4:4aCO)	CO	2_nonsis	0	1440	2880	1	0	131638	176381	0	130198
88	clb2mms4_1	1500	mms4	5	9	21273	24157	21273	24157	21994	23436	(4:4aCO)	CO	2_nonsis	0	1442	2883	1	0	24157	34826	0	22715
71	clb2mms4_1	1500	mms4	5	7	586091	589051	586091	589051	586831	588311	(4:4aCO)	CO	2_nonsis	0	1480	2959	1	0	589051	630116	0	587571
28	clb2mms4_1	1500	mms4	5	3	266396	269373	266396	269373	267140.5	268628.5	(4:4aCO)	CO	2_nonsis	0	1488	2976	1	0	269373	303537	0	267885
128	clb2mms4_1	1500	mms4	5	12	393415	397181	393415	397181	394356.5	396239.5	(4:4aCO)	CO	2_nonsis	0	1883	3765	1	0	397181	511073	0	395298
159	clb2mms4_1	1500	mms4	5	13	864534	868388	864534	868388	865497.5	867424.5	(4:4aCO)	CO	2_nonsis	0	1927	3853	1	0	868388	924262	0	866461
177	clb2mms4_1	1500	mms4	5	15	551020	554894	551020	554894	551988.5	553925.5	(4:4aCO)	CO	2_nonsis	0	1937	3873	1	0	554894	673761	0	552957
73	clb2mms4_1	1500	mms4	5	7	634961	640436	634961	640436	636330	639067	(4:4aCO)	CO	2_nonsis	0	2737	5474	1	0	640436	724571	0	637699
55	clb2mms4_1	1500	mms4	5	5	471254	476804	471254	476804	472641.5	475416.5	(4:4aCO)	CO	2_nonsis	0	2775	5549	1	0	476804	568479	0	474029
83	clb2mms4_1	1500	mms4	5	8	279199	286564	279199	286564	281040.5	284722.5	(4:4aCO)	CO	2_nonsis	0	3682	7364	1	0	286564	333280	0	282882
119	clb2mms4_1	1500	mms4	5	11	596792	606020	596792	606020	599099	603713	(4:4aCO)	CO	2_nonsis	0	4614	9227	1	0	606020	610163	0	601406
113	clb2mms4_1	1500	mms4	5	11	230709	248394	230709	248394	235130.5	243972.5	(4:4aCO)	CO	2_nonsis	0	8842	17684	1	0	248394	261079	0	239552
41	clb2mms4_1	1500	mms4	5	4	1111981	1142617	1111981	1142617	1119640	1134958	(4:4aCO)	CO	2_nonsis	0	15318	30635	1	0	1142617	1286759	0	1127299
30	clb2mms4_1	1500	mms4	5	4	151010	151697	153713	154013	151353.25	153863.25	(2:6)_(4:4aCO)_(6:2)_(4:4a)	CO	2_nonsis	2017	2510	3002	4	1242.0_480.0_788.0	                      151697_152921_153230_154013	152270_152921_153713_298579	16	152608
47	clb2mms4_1	1500	mms4	5	5	41069	41138	43074	44403	41103.5	43738.5	(2:6)_(4:4)_(6:2)_(4:4aCO)	CO	2_nonsis	1937	2635	3333	4	182.0_1440.0_1014.0	                      41138_41432_42959_44403	41138_42490_43074_248690	8	42421
156	clb2mms4_1	1500	mms4	5	13	689684	690169	694690	694960	689926.25	694825.25	(2:6)_(4:4aCO)_(2:6)_(4:4a)_(6:2)_(4:4a)	CO	2_nonsis	4522	4899	5275	6	481.0_229.0_250.0_1333.0_2606.0	                      690169_690563_690709_691063_692397_694960	690251_690563_690709_692041_694690_757280	35	692376
130	clb2mms4_1	1500	mms4	5	12	540221	540589	545569	545675	540405	545622	(2:6)_(4:4)_(2:6)_(4:4)_(2:6)_(6:2)_(4:4aCO)	CO	2_nonsis	4981	5217	5453	7	400.0_222.0_670.0_321.0_2633.0_972.0	                      540589_541020_541033_541728_542259_545569_545675	540589_541020_541665_541775_543731_545569_609574	28	543014
9	clb2mms4_1	1500	mms4	5	2	132978	133166	136843	137748	133071.75	137295.75	(4:4aCO)_(8:0)_(2:6)_(4:4a)_(6:2)_(4:4a)	CO	3	3678	4224	4769	0	132.0_216.0_260.0_960.0_2656.0	                      133166_133242_133598_133745_135186_137748	133166_133242_133615_134093_136843_139082	17	135184
10	clb2mms4_1	1500	mms4	5	2	139082	140624	142367	142628	139852.75	142497.75	(6:2)_(2:6)_(4:4aCO)	CO	3	1744	2645	3545	0	979.0_1666.0	                      140624_141018_142628	140646_142367_194229	15	141175
33	clb2mms4_1	1500	mms4	5	4	538181	539095	539646	540226	538638	539936	(6:2)_(2:6)_(4:4aCO)	CO	3	552	1298	2044	0	918.0_380.0	                      539095_539646_540226	539466_539646_703848	4	539287
81	clb2mms4_1	1500	mms4	5	8	137096	138580	140391	141258	137837.75	140824.75	(6:2)_(4:4)_(2:6)_(6:2)_(4:4aCO)	CO	3	1812	2987	4161	0	1052.0_419.0_916.0_600.0	                      138580_139200_139376_140391_141258	138580_139241_140058_140391_187520	12	139331
94	clb2mms4_1	1500	mms4	5	9	190523	190785	196225	196245	190654	196235	(6:2)_(8:0)_(6:2a)_(4:4aCO)_(6:2a)_(4:4a)	CO	3	5441	5581	5721	0	1885.0_170.0_314.0_496.0_2717.0	                      190785_192667_192750_193295_193741_196245	192410_192667_192750_193295_196225_328211	38	193445
148	clb2mms4_1	1500	mms4	5	13	299286	301273	312073	312698	300279.5	312385.5	(2:6)_(4:4)_(2:6)_(0:8)_(2:6)_(4:4aCO)	CO	3	10801	12106	13411	0	3248.0_734.0_4953.0_63.0_3109.0	                      301273_303637_304594_309270_309284_312698	303418_303929_309159_309270_312073_387027	57	306333
160	clb2mms4_1	1500	mms4	5	14	24679	26354	36440	36737	25516.5	36588.5	(6:2)_(4:4)_(2:6)_(4:4)_(2:6)_(0:8)_(2:6a)_(4:4aCO)	CO	4	10087	11072	12057	0	6465.0_726.0_433.0_72.0_358.0_1663.0_1356.0	                      26354_32284_33085_33195_33229_33601_35549_36737	31679_32329_33085_33195_33539_34916_36440_45633	55	31053
168	clb2mms4_1	1500	mms4	5	14	423925	424420	434348	435084	424172.25	434716.25	(4:4aCO)_(6:2)_(2:6)_(4:4a)	CO	3	9929	10544	11158	0	453.0_5914.0_4177.0	                      424420_424831_430925_435084	424420_430154_434348_556381	81	429444
175	clb2mms4_1	1500	mms4	5	15	340970	341180	348210	348325	341074.75	348267.75	(6:2)_(8:0)_(6:2)_(4:4aCO)	CO	3	7031	7193	7354	0	5404.0_74.0_1715.0	                      341180_346542_346564_348325	346416_346542_348210_480578	37	344671
200	clb2mms4_1	1500	mms4	5	16	693144	693564	696310	696838	693354	696574	(2:6)_(0:8)_(2:6)_(4:4aCO)	CO	3	2747	3220	3693	0	2280.0_184.0_756.0	                      693564_695650_695986_696838	695618_695650_696310_780392	21	694964
38	clb2mms4_1	1500	mms4	5	4	930523	930986	937514	937872	930754.25	937693.25	(6:2)_(4:4aCO)_(2:6)_(0:8)_(2:6a)_(4:4bCO)	CO	4	6529	6939	7348	0	2196.0_1354.0_739.0_803.0_1848.0	                      930986_933394_934355_935076_935960_937872	932506_934253_935009_935731_937514_941148	45	934224
46	clb2mms4_1	1500	mms4	5	4	1523057	1523100	1523100	1523157	1523078.5	1523128.5	(4:4aCO)_(4:4CO)	NCO	2_nonsis	1	50	99	0	50	                      1523100_1523157	1523100_1524246	1	1523104
48	clb2mms4_1	1500	mms4	5	5	248690	248821	255693	256158	248755.5	255925.5	(6:2)_(4:4)_(6:2)_(4:4)_(6:2)_(4:4aCO)_(6:2)_(4:4CO)	NCO	2_nonsis	6873	7170	7467	0	1794.0_39.0_1410.0_978.0_1885.0_730.0_335.0	                      248821_250572_250604_252071_253305_255331_255693_256158	250527_250572_251924_252646_254390_255488_255693_266307	38	252341
118	clb2mms4_1	1500	mms4	5	11	563487	564066	565827	566172	563776.5	565999.5	(2:6)_(4:4aCO)_(2:6)_(4:4a)_(4:4bCO)	CO	3	1762	2223	2684	0	1786.0_145.0_26.0_268.0	                      564066_565686_565727_565737_566172	565438_565686_565727_565827_596792	11	564888
176	clb2mms4_1	1500	mms4	5	15	480578	480908	486329	486496	480742.75	486412.75	(2:6)_(4:4aCO)_(2:6)_(4:4CO)	NCO	2_nonsis	5422	5670	5917	0	315.0_322.0_5033.0	                      480908_481167_481449_486496	480948_481310_486329_551020	36	483578
209	clb2mms4_1	1500	mms4	5	2	54039	54153	70635	71273	54096	70954	4:4_6:2_4:4_6:2_4:4_6:2	U	1	16483	16858	17233	0	0	NA	NA	102	62525
262	clb2mms4_1	1500	mms4	5	7	954	1070	2899	9584	1011.75	6241.75	4:4_2:6	U	1	1830	5230	8629	0	0	NA	NA	19	3627
363	clb2mms4_1	1500	mms4	5	14	6906	16112	6906	16112	9207.5	13810.5		U	1	0	4603	9205	0	0	NA	NA	0	11509
89	clb2mms4_2	1500	mms4	6	10	140227	140413	140870	141041	140319.75	140955.75	6:2_4:4_6:2	NCO	1	458	636	813	3	209.0_295.0_132.0	                      140413_140645_140870_141041	140413_140778_140870_142745	4	140638
91	clb2mms4_2	1500	mms4	6	10	296639	296789	298026	298226	296714	298126	6:2_4:4_6:2	NCO	1	1238	1412	1586	3	138.0_1147.0_128.0	                      296789_296866_298026_298226	296837_297970_298026_306151	15	297420
184	clb2mms4_2	1500	mms4	6	16	896263	896430	897534	900468	896346.25	899001.25	6:2_4:4_6:2	NCO	1	1105	2655	4204	3	100.0_746.0_1809.0	                      896430_896463_897534_900468	896430_896850_897534_942350	10	897674
139	clb2mms4_2	1500	mms4	6	13	690251	690563	695196	696746	690407	695971	6:2_4:4_6:2	NCO	1	4634	5564	6494	3	3917.0_223.0_1425.0	                      690563_694402_694690_696746	694246_694403_695196_698666	33	693189
18	clb2mms4_2	1500	mms4	6	2	744818	745185	750709	750965	745001.25	750837.25	6:2_4:4_6:2	NCO	1	5525	5836	6146	3	5397.0_276.0_163.0	                      745185_750644_750704_750965	750152_750644_750709_797593	25	747919
138	clb2mms4_2	1500	mms4	6	13	681665	681829	687550	687853	681746.75	687701.75	6:2_4:4_6:2	NCO	1	5722	5955	6187	3	264.0_365.0_5326.0	                      681829_682193_682559_687853	681829_682193_687550_690251	19	684724
85	clb2mms4_2	1500	mms4	6	9	121652	122620	128191	129781	122136	128986	6:2_4:4_6:2	NCO	1	5572	6850	8128	3	5570.0_116.0_1165.0	                      122620_127774_127868_129781	127637_127774_128191_298824	13	125561
110	clb2mms4_2	1500	mms4	6	11	526070	527055	535354	536587	526562.5	535970.5	6:2_4:4_6:2	NCO	1	8300	9408	10516	3	778.0_351.0_8280.0	                      527055_527400_527919_536587	527280_527462_535354_580619	48	531267
23	clb2mms4_2	1500	mms4	6	3	214758	215001	217262	221328	214879.25	219295.25	6:2_4:4_6:2_4:4_6:2	NCO	1	2262	4416	6569	5	532.0_252.0_709.0_36.0_2887.0	                      215001_215483_215844_216396_216420_221328	215340_215483_216348_216396_217262_221328	21	217087
3	clb2mms4_2	1500	mms4	6	1	80555	81692	95282	95374	81123.25	95328.25	6:2_4:4_6:2_4:4_6:2	NCO	1	13591	14205	14818	5	13046.0_556.0_165.0_371.0_68.0	                      81692_94473_94768_94916_95282_95374	93866_94683_94864_95239_95282_136162	101	88226
73	clb2mms4_2	1500	mms4	6	7	803992	804358	848854	849139	804174.75	848996.75	6:2_4:4_6:2_4:4_6:2	NCO	1	44497	44822	45146	5	894.0_103.0_139.0_1134.0_42552.0	                      804358_805137_805207_805415_806783_849139	805001_805137_805207_806106_848854_908167	77	826586
161	clb2mms4_2	1500	mms4	6	15	237869	238431	248364	249829	238149.75	249096.75	6:2_4:4_6:2_4:4_6:2_4:4_6:2	NCO	1	9934	10947	11959	7	801.0_89.0_2158.0_35.0_3735.0_260.0_3870.0	                      238431_238979_239100_241206_241258_245152_245301_249829	238923_238979_241189_241206_244782_245152_248364_252484	44	243623
83	clb2mms4_2	1500	mms4	6	9	60879	61466	69138	69624	61172.25	69381.25	6:2_4:4_6:2_4:4_6:2_4:4_6:2_4:4_6:2	NCO	1	7673	8209	8744	9	2256.0_420.0_3833.0_256.0_347.0_139.0_276.0_327.0_356.0	                      61466_63655_64041_67690_68184_68384_68461_68857_69138_69624	63202_63655_67672_67690_68184_68384_68540_68913_69138_72464	53	65277
149	clb2mms4_2	1500	mms4	6	14	156756	159167	168044	168179	157961.5	168111.5	6:2_4:4_6:2_4:4_6:2_4:4_6:2_4:4_6:2_4:4_6:2	NCO	1	8878	10150	11422	11	5075.0_782.0_102.0_152.0_702.0_1085.0_422.0_1035.0_125.0_575.0_97.0	                      159167_163470_163899_163941_164202_165145_165983_166577_167420_167459_168044_168179	162603_163737_163899_163941_164402_165733_165983_167209_167420_167985_168044_238590	33	163037
160	clb2mms4_2	1500	mms4	6	15	216247	217944	235958	236903	217095.5	236430.5	6:2_4:4_6:2_4:4_6:2_4:4_6:2_4:4_6:2_4:4_6:2_4:4_6:2	NCO	1	18015	19335	20655	13	2094.0_894.0_4810.0_1335.0_210.0_293.0_3873.0_57.0_1333.0_314.0_2776.0_580.0_770.0	                      217944_219831_220334_226122_226332_226542_226750_230613_230705_232192_232419_235232_235949_236903	218547_219831_223662_226122_226332_226709_230591_230613_231791_232192_234931_235373_235958_237869	88	226763
125	clb2mms4_2	1500	mms4	6	12	896197	896731	897689	897737	896464	897713	2:6_4:4_2:6	NCO	1	959	1249	1539	3	791.0_419.0_40.0	                      896731_897364_897689_897737	897145_897658_897689_1013130	5	897089
100	clb2mms4_2	1500	mms4	6	10	584702	584804	602461	605026	584752.75	603743.75	2:6_4:4_2:6	NCO	1	17658	18991	20323	3	60.0_523.0_18408.0	                      584804_584822_585850_605026	584804_584822_602461_610969	44	594248
56	clb2mms4_2	1500	mms4	6	6	32259	32484	44772	45941	32371.5	45356.5	2:6_4:4_2:6_4:4_2:6	NCO	1	12289	12985	13681	5	3689.0_831.0_72.0_57.0_8337.0	                      32484_36181_36925_37000_37039_45941	35940_36857_36925_37000_44772_47034	133	38864
53	clb2mms4_2	1500	mms4	6	5	490511	490689	490689	490804	490599.75	490746.75	06:02	NCO	1	1	147	292	1	147	                      490689_490804	490689_545020	1	490673
92	clb2mms4_2	1500	mms4	6	10	306151	306320	306320	306474	306235.25	306397.25	06:02	NCO	1	1	162	322	1	162	                      306320_306474	306320_308210	1	306316
6	clb2mms4_2	1500	mms4	6	1	203678	203723	203723	204006	203700.5	203864.5	06:02	NCO	1	1	164	327	1	164	                      203723_204006	203723_216033	1	203783
72	clb2mms4_2	1500	mms4	6	7	801756	802065	802065	802501	801910.25	802283.25	06:02	NCO	1	1	373	744	1	373	                      802065_802501	802065_803992	1	802097
172	clb2mms4_2	1500	mms4	6	16	75307	75921	75921	76198	75613.75	76059.75	06:02	NCO	1	1	446	890	1	446	                      75921_76198	75921_174058	1	75837
58	clb2mms4_2	1500	mms4	6	6	73031	73333	73333	74225	73182	73779	06:02	NCO	1	1	597	1193	1	597	                      73333_74225	73333_77005	1	73481
128	clb2mms4_2	1500	mms4	6	13	151185	152029	152033	152431	151607	152232	06:02	NCO	1	5	625	1245	1	625	                      152029_152431	152033_196246	2	151920
55	clb2mms4_2	1500	mms4	6	5	562354	562431	563069	563099	562392.25	563084.25	06:02	NCO	1	639	692	744	1	692	                      562431_563099	563069_568479	19	562738
155	clb2mms4_2	1500	mms4	6	14	680932	682208	682208	682582	681570	682395	06:02	NCO	1	1	825	1649	1	825	                      682208_682582	682208_688574	1	681983
140	clb2mms4_2	1500	mms4	6	13	698666	698996	699055	700451	698831	699753	06:02	NCO	1	60	922	1784	1	922	                      698996_700451	699055_701243	3	699292
174	clb2mms4_2	1500	mms4	6	16	243020	243264	243432	244784	243142	244108	06:02	NCO	1	169	966	1763	1	966	                      243264_244784	243432_346505	2	243625
175	clb2mms4_2	1500	mms4	6	16	346505	347398	348251	348265	346951.25	348258.25	06:02	NCO	1	854	1307	1759	1	1307	                      347398_348265	348251_449130	13	347605
62	clb2mms4_2	1500	mms4	6	6	203330	204428	204882	205550	203879	205216	06:02	NCO	1	455	1337	2219	1	1337	                      204428_205550	204882_250705	3	204548
22	clb2mms4_2	1500	mms4	6	3	211877	212093	212093	214657	211985	213375	06:02	NCO	1	1	1390	2779	1	1390	                      212093_214657	212093_214758	1	212680
27	clb2mms4_2	1500	mms4	6	4	143903	144209	145563	145687	144056	145625	06:02	NCO	1	1355	1569	1783	1	1569	                      144209_145687	145563_147093	3	144841
178	clb2mms4_2	1500	mms4	6	16	518055	520401	521232	521289	519227.75	521260.75	06:02	NCO	1	832	2033	3233	1	2033	                      520401_521289	521232_523746	3	520244
45	clb2mms4_2	1500	mms4	6	4	1507074	1507532	1509001	1509711	1507303	1509356	06:02	NCO	1	1470	2053	2636	1	2053	                      1507532_1509711	1509001_1523178	10	1508330
121	clb2mms4_2	1500	mms4	6	12	600678	601082	603367	603488	600879.75	603427.75	06:02	NCO	1	2286	2548	2809	1	2548	                      601082_603488	603367_663370	14	602154
130	clb2mms4_2	1500	mms4	6	13	298844	299286	301273	302547	299065	301910	06:02	NCO	1	1988	2845	3702	1	2845	                      299286_302547	301273_305302	2	300488
148	clb2mms4_2	1500	mms4	6	14	150780	153223	153711	156756	152001.5	155233.5	06:02	NCO	1	489	3232	5975	1	3232	                      153223_156756	153711_156756	2	153618
24	clb2mms4_2	1500	mms4	6	3	221328	222520	225101	225339	221924	225220	06:02	NCO	1	2582	3296	4010	1	3296	                      222520_225339	225101_252266	5	223572
147	clb2mms4_2	1500	mms4	6	14	142084	143173	144040	148038	142628.25	146039.25	06:02	NCO	1	868	3411	5953	1	3411	                      143173_148038	144040_150780	10	144334
165	clb2mms4_2	1500	mms4	6	15	677366	677500	680798	680923	677432.75	680860.75	06:02	NCO	1	3299	3428	3556	1	3428	                      677500_680923	680798_734307	15	679147
