id	Meiosis	threshold	Genotype	GenotypeID	chr	start5	start3	stop5	stop3	debut	fin	type	chromatids	len_min	len_mid	len_max	nb_seg	seg_len_mid	seg_len_min	seg_len_max	seg_start5	seg_start3	seg_stop5	seg_stop3	PanHpM	GenomeHpM	Obs_Exp_HpM	nb_snp	seg_nb_SNP	SpAff	groupe	classe	LSB	LCO	LNCO	CutMin	CutMax	MaxNCO	MinNCO	midpoint	commande	Notes	B_type	CO_NCO
68	TMZ1	1500	TMZ	1	4	1279422	1279680	1279680	1279875	1279551.25	1279777.25	05:03	1	1	226	452	1	226	0	453	1279422_1279680	1279680_1279875	1279680_1288775	1279875_1289394	377.56	38	10.03	1	1	2	1	1	1	0	1	1	1	1	1	1279680	                      graph_bin_annot3(4,1278000,1280000,c(1,2))		One-Sided	NCO
69	TMZ1	1500	TMZ	1	4	1288775	1289394	1289490	1289885	1289084.5	1289687.5	05:03	1	97	603	1109	1	603	96	1110	1288775_1289490	1289394_1289885	1289490_1341415	1289885_1341472	641.11	92	6.94	2	2	6	1	1	1	0	1	1	1	1	1	1289490	                      graph_bin_annot3(4,1287000,1290000,c(5,6))		One-Sided	NCO
70	TMZ1	1500	TMZ	1	4	1341415	1341472	1343581	1343962	1341443.5	1343771.5	5:3_4:4_6:2_4:4_6:2_5:3	1	2110	2328	2546	6	64_34_66_458_304_1402	                      24_1_13_187_0_1148	104_68_119_729_607_1656	1341415_1341496_1341520_1341577_1341826_1342306_1343581	1341472_1341519_1341564_1341639_1342306_1342433_1343962	1341496_1341520_1341577_1341826_1342306_1343581_1433570	1341519_1341564_1341639_1342306_1342433_1343962_1433591	415.56	212	1.96	27	3_2_2_7_1_12	6_6_56_56_56_5	1	3	1	0	1	1	1	1	1	1343581	                      graph_bin_annot3(4,1340000,1344000,c(5,6))		One-Sided + patch	NCO
71	TMZ1	1500	TMZ	1	4	1433570	1433591	1436962	1437126	1433580.25	1437044.25	(5:3)_(5:3a)_(5:3)_(4:4)_(5:3)_(6:2)_(5:3)_(4:4)_(6:2)_(5:3a)_(4:4aCO)	2_nonsis	3372	3464	3555	11	364_562_130_105_68_121_1808_26_98_182	                      9_166_0_13_0_0_1740_2_0_23	719_957_261_197_137_242_1876_50_195_340	1433570_1433600_1434455_1434557_1434729_1434754_1434866_1436736_1436744_1436786_1436962	1433591_1434289_1434557_1434716_1434754_1434866_1434996_1436742_1436786_1436939_1437126	1433600_1434455_1434557_1434729_1434754_1434866_1436736_1436744_1436786_1436962_1458516	1434289_1434557_1434716_1434754_1434866_1434996_1436742_1436786_1436939_1437126_1459261	726.49	296	2.45	29	2_4_1_2_1_1_13_2_1_2	2_13_13_2_2_1_1_2_12_3	2	30	1	1	0	1	1	0	0	1436962	                      graph_bin_annot3(4,1432000,1438000,c(1,2,3,4))		Two-Sided Unidirectional	CO
72	TMZ1	1500	TMZ	1	4	1458516	1459261	1460259	1460373	1458888.25	1460316.25	05:03	1	999	1428	1856	1	1428	998	1857	1458516_1460259	1459261_1460373	1460259_1476288	1460373_1476401	323.76	155	2.09	3	3	4	1	1	1	0	1	1	1	1	1	1460259	                      graph_bin_annot3(4,1457000,1461000,c(3,4))		One-Sided	NCO
73	TMZ1	1500	TMZ	1	4	1476288	1476401	1476514	1476956	1476344.75	1476734.75	05:03	1	114	390	667	1	390	113	668	1476288_1476514	1476401_1476956	1476514_1523226	1476956_1523326	551.78	56	9.93	3	3	4	1	1	1	0	1	1	1	1	1	1476514	                      graph_bin_annot3(4,1475000,1477000,c(3,4))		One-Sided	NCO
75	TMZ1	1500	TMZ	1	5	18839	18945	18949	18964	18892.25	18956.25	03:05	1	5	64	124	1	64	4	125	18839_18949	18945_18964	18949_19005	18964_23151	3.45	10	0.33	2	2	1	1	2	1	0	1	1	1	1	1	18949	                      graph_bin_annot3(5,17000,19000,c(1,2))		One-Sided	NCO
76	TMZ1	1500	TMZ	1	5	19005	23151	23160	23192	21078	23176	03:05	1	10	2098	4186	1	2098	9	4187	19005_23160	23151_23192	23160_41687	23192_41711	4.94	349	0.01	2	2	1	1	2	1	0	1	1	1	1	1	23160	                      graph_bin_annot3(5,18000,24000,c(1,2))		One-Sided	NCO
77	TMZ1	1500	TMZ	1	5	41687	41711	43899	43959	41699	43929	5:3_6:2_5:3_4:4_5:3_4:4_5:3	1	2189	2230	2271	7	676_146_156_212_238_93_710	                      643_0_0_0_4_0_639	709_292_312_424_471_186_780	41687_42354_42396_42646_42708_43074_43179_43899	41711_42396_42646_42708_43070_43179_43260_43959	42354_42396_42646_42708_43074_43179_43899_106822	42396_42646_42708_43070_43179_43260_43959_106918	1032.49	189	5.46	19	7_1_1_1_2_1_6	6_5_5_6_6_6_6	1	3	1	0	1	1	1	1	1	43899	                      graph_bin_annot3(5,40000,44000,c(5,6))		One-Sided + patch	NCO
78	TMZ1	1500	TMZ	1	5	106822	106918	106918	107341	106869.75	107129.75	05:03	1	1	260	518	1	260	0	519	106822_106918	106918_107341	106918_182381	107341_182827	405.2	43	9.39	1	1	8	1	1	1	0	1	1	1	1	1	106918	                      graph_bin_annot3(5,105000,108000,c(7,8))		One-Sided	NCO
79	TMZ1	1500	TMZ	1	5	182381	182827	184363	184684	182603.75	184523.75	03:05	1	1537	1920	2302	1	1920	1536	2303	182381_184363	182827_184684	184363_199337	184684_200053	398.29	192	2.08	12	12	1	1	2	1	0	1	1	1	1	1	184363	                      graph_bin_annot3(5,181000,185000,c(1,2))		One-Sided	NCO
80	TMZ1	1500	TMZ	1	5	199337	200053	203277	203706	199695.25	203491.25	5:3_4:4_5:3	1	3225	3796	4368	3	2330_176_1290	                      1826_0_1045	2835_353_1534	199337_201879_202172_203277	200053_202172_202232_203706	201879_202172_203277_208758	202172_202232_203706_209424	750.18	364	2.06	23	13_1_9	6_6_6	1	3	1	0	1	1	1	1	1	203277	                      graph_bin_annot3(5,198000,204000,c(5,6))		One-Sided + patch	NCO
81	TMZ1	1500	TMZ	1	5	208758	209424	210347	210793	209091	210570	05:03	1	924	1479	2034	1	1479	923	2035	208758_210347	209424_210793	210347_236672	210793_237191	148.56	169	0.88	3	3	6	1	1	1	0	1	1	1	1	1	210347	                      graph_bin_annot3(5,207000,211000,c(5,6))		One-Sided	NCO
82	TMZ1	1500	TMZ	1	5	236672	237191	237191	237481	236931.75	237335.75	02:06	1	1	404	808	1	404	0	809	236672_237191	237191_237481	237191_239875	237481_239949	470.84	67	7	1	1	34	1	10.1	1	0	1	1	1	1	1	237191	                      graph_bin_annot3(5,235000,238000,c(3,4))		Full Conversion	NCO
83	TMZ1	1500	TMZ	1	5	239875	239949	240100	240196	239912	240148	5:3_4:4_5:3	1	152	236	320	3	66_44_126	                      0_1_65	133_86_187	239875_239949_240009_240100	239949_240008_240035_240196	239949_240009_240100_320565	240008_240035_240196_320982	40.96	27	1.54	7	1_2_4	8_8_8	1	3	1	0	1	1	1	1	1	240100	                      graph_bin_annot3(5,238000,241000,c(7,8))		One-Sided + patch	NCO
84	TMZ1	1500	TMZ	1	5	320565	320982	325346	325661	320773.5	325503.5	5:3_4:4_5:3	1	4365	4730	5095	3	780_932_3018	                      501_472_2471	1059_1392_3565	320565_321483_322096_325346	320982_321624_322875_325661	321483_322096_325346_348419	321624_322875_325661_348697	331.66	424	0.78	27	9_14_4	6_6_6	1	3	1	0	1	1	1	1	1	325346	                      graph_bin_annot3(5,319000,326000,c(5,6))		One-Sided + patch	NCO
85	TMZ1	1500	TMZ	1	5	348419	348697	349284	349345	348558.25	349314.25	05:03	1	588	756	925	1	756	587	926	348419_349284	348697_349345	349284_408144	349345_408389	13.33	77	0.17	3	3	8	1	1	1	0	1	1	1	1	1	349284	                      graph_bin_annot3(5,347000,350000,c(7,8))		One-Sided	NCO
86	TMZ1	1500	TMZ	1	5	408144	408389	409394	409516	408266.75	409454.75	(3:5)_(4:4aCO)	2_nonsis	1006	1188	1371	2	1188	1005	1372	408144_409394	408389_409516	409394_415894	409516_416514	353.38	114	3.1	9	9	1	1	2	1	1	0	1	1	0	0	409394	                      graph_bin_annot3(5,407000,410000,c(1,2,7,8))		One-Sided Unidirectional	CO
87	TMZ1	1500	TMZ	1	5	415894	416514	416582	416792	416204	416687	05:03	1	69	483	897	1	483	68	898	415894_416582	416514_416792	416582_421193	416792_421719	419.02	75	5.61	4	4	2	1	1	1	0	1	1	1	1	1	416582	                      graph_bin_annot3(5,414000,417000,c(1,2))		One-Sided	NCO
88	TMZ1	1500	TMZ	1	5	421193	421719	423233	423827	421456	423530	3:5_5:3_4:4ai_5:3a_3:5_3:5a	2_nonsis	1515	2074	2633	6	554_113_117_194_267_829	                      281_0_0_0_0_444	828_226_234_387_534_1214	421193_422000_422021_422226_422255_422613_423233	421719_422021_422226_422255_422613_422789_423827	422000_422021_422226_422255_422613_423233_461594	422021_422226_422255_422613_422789_423827_462226	156.45	219	0.71	10	3_1_1_1_1_3	278_18_1_7_78_28	3	31	1	0	1	1	2	2	1	423233	                      graph_bin_annot3(5,420000,424000,c(1,2,7,8))		Two Chr	NCO
89	TMZ1	1500	TMZ	1	5	461594	462226	464494	464736	461910	464615	(3:5)_(2:6)_(5:3)_(4:4aCO)_(5:3)_(4:4a)	2_nonsis	2269	2705	3141	6	510_278_1154_390_374	                      0_48_891_114_203	1020_508_1416_666_544	461594_462226_462662_463625_464192_464494	462226_462614_462734_464078_464291_464736	462226_462662_463625_464192_464494_467945	462614_462734_464078_464291_464736_467963	2097.55	262	8.02	13	1_2_5_3_2	3_4_456_4_4	3	20	1	1	0	2	2	1	1	464494	                      graph_bin_annot3(5,460000,465000,c(3,4,5,6))		One-Sided Bidirectional	CO
90	TMZ1	1500	TMZ	1	5	467945	467963	467963	468178	467954.25	468070.25	03:05	1	1	116	232	1	116	0	233	467945_467963	467963_468178	467963_522010	468178_522421	364.73	19	18.88	1	1	5	1	2	1	0	1	1	1	1	1	467963	                      graph_bin_annot3(5,466000,469000,c(5,6))		One-Sided	NCO
91	TMZ1	1500	TMZ	1	5	522010	522421	523683	524394	522215.5	524038.5	(3:5)_(1:7)_(2:6i)_(3:5)_(3:5a)_(4:4)	2_sis	1263	1823	2383	0	338_159_368_392_567	                      0_0_161_0_0	675_318_575_783_1134	522010_522421_522685_522900_523260_523683	522421_522685_522739_523260_523683_524394	522421_522685_522900_523260_523683_545109	522685_522739_523260_523683_524394_545863	499.96	198	2.52	7	1_1_3_1_1	7_58_8_5_57	0	1	2	0	2	2	2	2	2	523683	                      graph_bin_annot3(5,521000,525000,c(5,6,7,8))		2-sis NCO	NCO
92	TMZ1	1500	TMZ	1	5	545109	545863	546766	547419	545486.25	547092.25	5:3_6:2_5:3_4:4_5:3	1	904	1606	2309	5	480_122_492_88_424	                      0_0_437_0_45	960_245_548_176_802	545109_545863_546069_546545_546617_546766	545863_546069_546108_546617_546721_547419	545863_546069_546545_546617_546766_566643	546069_546108_546617_546721_547419_576874	309.45	192	1.61	8	1_1_3_1_2	4_3_3_4_4	1	3	1	0	1	1	1	1	1	546766	                      graph_bin_annot3(5,544000,548000,c(3,4))		One-Sided + patch	NCO
93	TMZ1	1500	TMZ	1	6	32259	32447	32485	32524	32352.75	32504.75	05:03	1	39	152	264	1	152	38	265	32259_32485	32447_32524	32485_46998	32524_47804	45.9	22	2.09	2	2	8	1	1	1	0	1	1	1	1	1	32485	                      graph_bin_annot3(6,31000,33000,c(7,8))		One-Sided	NCO
94	TMZ1	1500	TMZ	1	6	46998	47804	49483	49819	47401	49651	3:5_4:4_3:5	1	1680	2250	2820	3	1057_8_1185	                      650_0_1013	1464_16_1357	46998_48454_48462_49483	47804_48462_48470_49819	48454_48462_49483_58295	48462_48470_49819_58625	713.66	235	3.04	19	5_1_13	1_1_1	1	4	1	0	1	1	1	1	1	49483	                      graph_bin_annot3(6,45000,50000,c(1,2))		One-Sided + patch	NCO
95	TMZ1	1500	TMZ	1	6	58295	58625	59811	61005	58460	60408	5:3_4:4ai	2_nonsis	1187	1948	2709	2	1098_850	                      681_0	1516_1699	58295_59306_59811	58625_59811_61005	59306_59811_74906	59811_61005_75055	93.28	226	0.41	8	7_1	4_5	3	31	1	0	1	1	2	2	1	59811	                      graph_bin_annot3(6,57000,62000,c(3,4,5,6))		Two Chr	NCO
96	TMZ1	1500	TMZ	1	6	74906	75055	77619	77922	74980.5	77770.5	(6:2)_(5:3)_(4:4)_(2:6)_(5:3a)_(4:4)_(4:4ai)_(3:5)_(4:4)	3	2565	2790	3015	0	114_667_618_170_424_244_261_291	                      33_374_220_0_348_189_84_0	195_960_1016_340_501_300_438_582	74906_75088_75475_76268_76491_76956_77181_77340_77619	75055_75101_76048_76491_76608_76992_77256_77619_77922	75088_75475_76268_76491_76956_77181_77340_77619_89727	75101_76048_76491_76608_76992_77256_77619_77922_89832	826.68	251	3.29	27	2_6_4_1_7_4_2_1	78_7_8_12_124_4_14_4	0	1	2	0	2	2	2	2	2	77619	                      graph_bin_annot3(6,73000,78000,c(1,2,3,4,7,8))		2-sis NCO	NCO
97	TMZ1	1500	TMZ	1	6	89727	89832	90659	90767	89779.25	90713.25	3:5_4:4_3:5	1	828	934	1039	3	319_353_262	                      148_27_0	490_679_523	89727_89980_90244_90659	89832_90217_90659_90767	89980_90244_90659_93934	90217_90659_90767_94545	75.51	87	0.87	5	2_2_1	5_5_5	1	4	1	0	1	1	1	1	1	90659	                      graph_bin_annot3(6,88000,91000,c(5,6))		One-Sided + patch	NCO
98	TMZ1	1500	TMZ	1	6	93934	94545	98380	98408	94239.75	98393.75	(3:5)_(4:4)_(4:4ai)_(3:5)_(4:4ai)_(5:3)_(6:2)_(4:4bCO)_(5:3a)_(4:4b)	4	3836	4154	4473	0	998_39_209_120_470_1418_192_89_618	                      687_2_79_0_222_1068_19_0_566	1310_76_339_240_719_1768_365_178_671	93934_95232_95246_95387_95585_95849_97372_97636_97737_98380	94545_95244_95308_95585_95627_96304_97617_97737_97814_98408	95232_95246_95387_95585_95849_97372_97636_97737_98380_130480	95244_95308_95585_95627_96304_97617_97737_97814_98408_131200	5125.42	372	13.76	47	5_2_3_1_3_16_3_1_13	5_5_58_8_8_157_1_12_4	0	2	2	1	1	2	3	2	1	98380	                      graph_bin_annot3(6,92000,99000)		>2 Chr CO	CO
99	TMZ1	1500	TMZ	1	6	130480	131200	131345	131646	130839.75	131495.75	05:03	1	146	656	1165	1	656	145	1166	130480_131345	131200_131646	131345_164083	131646_164557	472.32	97	4.87	4	4	4	1	1	1	0	1	1	1	1	1	131345	                      graph_bin_annot3(6,129000,132000,c(3,4))		One-Sided	NCO
100	TMZ1	1500	TMZ	1	6	164083	164557	165037	165879	164320	165458	03:05	1	481	1138	1795	1	1138	480	1796	164083_165037	164557_165879	165037_167410	165879_168102	107.1	149	0.72	3	3	7	1	2	1	0	1	1	1	1	1	165037	                      graph_bin_annot3(6,163000,166000,c(7,8))		One-Sided	NCO
101	TMZ1	1500	TMZ	1	6	167410	168102	168408	168725	167756.25	168566.25	5:3_4:4_5:3	1	307	810	1314	3	414_155_242	                      20_24_0	807_286_484	167410_168122_168241_168408	168102_168217_168408_168725	168122_168241_168408_181417	168217_168408_168725_181645	37.02	109	0.34	7	4_2_1	2_2_2	1	3	1	0	1	1	1	1	1	168408	                      graph_bin_annot3(6,166000,169000,c(1,2))		One-Sided + patch	NCO
102	TMZ1	1500	TMZ	1	6	181417	181645	183106	183406	181531	183256	5:3_6:2_5:3_6:2_5:3_4:4_3:5_4:4_3:5	2_nonsis	1462	1725	1988	9	360_112_327_296_192_79_55_106_198	                      210_44_271_146_0_0_0_15_0	510_181_383_445_385_158_110_196_396	181417_181855_181971_182307_182500_182752_182885_182910_183010_183106	181645_181927_182036_182354_182752_182885_182910_182995_183106_183406	181855_181971_182307_182500_182752_182885_182910_183010_183106_203172	181927_182036_182354_182752_182885_182910_182995_183106_183406_203253	238.87	166	1.44	21	6_2_3_4_1_1_1_2_1	4_3_3_3_3_4_7_7_7	3	30	1	0	1	1	2	2	1	183106	                      graph_bin_annot3(6,180000,184000,c(3,4,7,8))		Two Chr	NCO
103	TMZ1	1500	TMZ	1	6	203172	203253	204454	204676	203212.75	204564.75	5:3_6:2_5:3_4:4_5:3	1	1202	1352	1503	5	520_90_104_442_197	                      412_0_0_276_0	627_180_207_609_394	203172_203665_203799_203845_204282_204454	203253_203799_203845_204006_204454_204676	203665_203799_203845_204282_204454_212520	203799_203845_204006_204454_204676_213216	944.64	125	7.55	9	3_1_1_3_1	4_3_3_4_4	1	3	1	0	1	1	1	1	1	204454	                      graph_bin_annot3(6,202000,205000,c(3,4))		One-Sided + patch	NCO
104	TMZ1	1500	TMZ	1	6	212520	213216	213539	213776	212867.75	213657.75	03:05	1	324	790	1255	1	790	323	1256	212520_213539	213216_213776	213539_222940	213776_223291	133.26	104	1.28	4	4	7	1	2	1	0	1	1	1	1	1	213539	                      graph_bin_annot3(6,211000,214000,c(7,8))		One-Sided	NCO
105	TMZ1	1500	TMZ	1	6	222940	223291	224599	224892	223115.5	224745.5	5:3_4:4_5:3_6:2	1	1309	1630	1951	4	493_358_626_152	                      267_0_312_0	719_717_940_305	222940_223558_223659_224587_224599	223291_223659_224275_224599_224892	223558_223659_224587_224599_228617	223659_224275_224599_224892_229028	110.06	162	0.68	9	3_1_4_1	4_4_4_3	1	7	1	0	1	1	1	1	1	224599	                      graph_bin_annot3(6,221000,225000,c(3,4))		Full Conversion	NCO
106	TMZ1	1500	TMZ	1	6	228617	229028	229838	229991	228822.5	229914.5	3:5_4:4_3:5	1	811	1092	1373	3	315_302_475	                      0_73_279	630_531_671	228617_229028_229320_229838	229028_229247_229559_229991	229028_229320_229838_243069	229247_229559_229991_243383	259.11	114	2.27	9	1_2_6	7_7_7	1	4	1	0	1	1	1	1	1	229838	                      graph_bin_annot3(6,227000,230000,c(7,8))		One-Sided + patch	NCO
107	TMZ1	1500	TMZ	1	6	243069	243383	243805	244123	243226	243964	03:05	1	423	738	1053	1	738	422	1054	243069_243805	243383_244123	243805_261140	244123_261434	22.7	88	0.26	7	7	7	1	2	1	0	1	1	1	1	1	243805	                      graph_bin_annot3(6,242000,245000,c(7,8))		One-Sided	NCO
108	TMZ1	1500	TMZ	1	6	261140	261434	261710	261777	261287.25	261743.25	3:5_4:4_3:5	1	277	456	636	3	182_57_218	                      13_5_154	351_109_281	261140_261447_261496_261710	261434_261491_261556_261777	261447_261496_261710_269707	261491_261556_261777_270161	116.97	53	2.21	8	2_2_4	5_5_5	1	4	1	0	1	1	1	1	1	261710	                      graph_bin_annot3(6,260000,262000,c(5,6))		One-Sided + patch	NCO
109	TMZ1	1500	TMZ	1	7	10242	11635	11635	11737	10938.25	11686.25	03:05	1	1	748	1494	1	748	0	1495	10242_11635	11635_11737	11635_53331	11737_53419	25.17	124	0.2	1	1	5	1	2	1	0	1	1	1	1	1	11635	                      graph_bin_annot3(7,9000,12000,c(5,6))		One-Sided	NCO
110	TMZ1	1500	TMZ	1	7	53331	53419	55263	55957	53375	55610	5:3_4:4_5:3_6:2_5:3_6:2_5:3_4:4_5:3	1	1845	2235	2625	9	482_162_200_58_501_72_58_68_636	                      313_0_141_6_432_5_3_0_248	651_324_258_109_570_138_112_136_1024	53331_53732_53982_54197_54246_54738_54821_54879_54933_55263	53419_53982_54056_54240_54306_54816_54876_54933_55015_55957	53732_53982_54197_54246_54738_54821_54879_54933_55263_76149	53982_54056_54240_54306_54816_54876_54933_55015_55957_76406	365.71	219	1.67	21	2_1_3_2_5_2_2_1_3	8_8_8_7_7_7_7_8_8	1	3	1	0	1	1	1	1	1	55263	                      graph_bin_annot3(7,52000,56000,c(7,8))		One-Sided + patch	NCO
111	TMZ1	1500	TMZ	1	7	76149	76406	76455	76882	76277.5	76668.5	05:03	1	50	391	732	1	391	49	733	76149_76455	76406_76882	76455_84308	76882_84678	1639.05	61	26.89	3	3	8	1	1	1	0	1	1	1	1	1	76455	                      graph_bin_annot3(7,75000,77000,c(7,8))		One-Sided	NCO
112	TMZ1	1500	TMZ	1	7	84308	84678	84678	85120	84493	84899	02:06	1	1	406	811	1	406	0	812	84308_84678	84678_85120	84678_143923	85120_144094	397.79	68	5.89	1	1	34	1	10.1	1	0	1	1	1	1	1	84678	                      graph_bin_annot3(7,83000,86000,c(3,4))		Full Conversion	NCO
113	TMZ1	1500	TMZ	1	7	143923	144094	144123	144235	144008.75	144178.75	05:03	1	30	170	311	1	170	29	312	143923_144123	144094_144235	144123_166667	144235_167076	8.39	26	0.32	5	5	2	1	1	1	0	1	1	1	1	1	144123	                      graph_bin_annot3(7,142000,145000,c(1,2))		One-Sided	NCO
114	TMZ1	1500	TMZ	1	7	166667	167076	167099	167483	166871.25	167291.25	05:03	1	24	420	815	1	420	23	816	166667_167099	167076_167483	167099_173856	167483_174098	182.61	68	2.69	2	2	8	1	1	1	0	1	1	1	1	1	167099	                      graph_bin_annot3(7,165000,168000,c(7,8))		One-Sided	NCO
115	TMZ1	1500	TMZ	1	7	173856	174098	174975	175590	173976.75	175282.75	3:5_4:4_3:5	1	878	1306	1733	3	438_247_620	                      226_0_157	651_494_1083	173856_174324_174507_174975	174098_174507_174818_175590	174324_174507_174975_186367	174507_174818_175590_186792	215.18	144	1.49	6	3_1_2	3_3_3	1	4	1	0	1	1	1	1	1	174975	                      graph_bin_annot3(7,172000,176000,c(3,4))		One-Sided + patch	NCO
116	TMZ1	1500	TMZ	1	7	186367	186792	187003	187054	186579.5	187028.5	05:03	1	212	449	686	1	449	211	687	186367_187003	186792_187054	187003_198752	187054_198995	0.99	57	0.02	2	2	2	1	1	1	0	1	1	1	1	1	187003	                      graph_bin_annot3(7,185000,188000,c(1,2))		One-Sided	NCO
117	TMZ1	1500	TMZ	1	7	198752	198995	200351	200448	198873.5	200399.5	3:5_4:4_3:5	1	1357	1526	1695	3	484_764_277	                      31_204_0	938_1325_554	198752_199026_199894_200351	198995_199690_200351_200448	199026_199894_200351_225112	199690_200351_200448_225550	290.7	141	2.06	7	3_3_1	3_3_3	1	4	1	0	1	1	1	1	1	200351	                      graph_bin_annot3(7,197000,201000,c(3,4))		One-Sided + patch	NCO
118	TMZ1	1500	TMZ	1	7	225112	225550	226152	226350	225331	226251	2:6_3:5	1	603	920	1237	2	493_427	                      209_263	777_591	225112_225759_226152	225550_225889_226350	225759_226152_241708	225889_226350_244757	1111.95	103	10.8	14	2_12	56_6	1	8	1	0	1	1	1	1	1	226152	                      graph_bin_annot3(7,224000,227000,c(5,6))		Full Conversion	NCO
119	TMZ1	1500	TMZ	1	7	241708	244757	245686	247666	243232.25	246676.25	5:3_4:4_5:3	1	930	3444	5957	3	2034_287_1122	                      355_0_0	3714_574_2244	241708_245112_245422_245686	244757_245422_245686_247666	245112_245422_245686_321072	245422_245686_247666_321112	274.41	496	0.55	4	2_1_1	8_8_8	1	3	1	0	1	1	1	1	1	245686	                      graph_bin_annot3(7,240000,248000,c(7,8))		One-Sided + patch	NCO
120	TMZ1	1500	TMZ	1	7	321072	321112	321824	322208	321092	322016	5:3_6:2_5:3	1	713	924	1135	3	284_218_421	                      172_3_106	397_434_736	321072_321284_321472_321824	321112_321469_321718_322208	321284_321472_321824_365290	321469_321718_322208_365699	99.2	95	1.05	10	6_2_2	2_1_1	1	3	1	0	1	1	1	1	1	321824	                      graph_bin_annot3(7,320000,323000,c(1,2))		One-Sided + patch	NCO
121	TMZ1	1500	TMZ	1	7	365290	365699	373958	374507	365494.5	374232.5	3:5_4:4_3:5_2:6_3:5	1	8260	8738	9216	5	1796_494_2646_48_3754	                      1480_338_2565_0_3469	2113_649_2728_96_4038	365290_367179_367741_370393_370469_373958	365699_367403_367828_370469_370489_374507	367179_367741_370393_370469_373958_381029	367403_367828_370469_370489_374507_381438	818.78	767	1.07	62	11_3_19_1_28	3_3_3_4_4	1	4	1	0	1	1	1	1	1	373958	                      graph_bin_annot3(7,364000,375000,c(3,4))		One-Sided + patch	NCO
122	TMZ1	1500	TMZ	1	7	381029	381438	381517	381897	381233.25	381707.25	6:2_5:3	1	80	474	867	2	246_228	                      3_0	488_456	381029_381441_381517	381438_381517_381897	381441_381517_396713	381517_381897_397325	25.66	72	0.36	3	2_1	78_7	1	7	1	0	1	1	1	1	1	381517	                      graph_bin_annot3(7,380000,382000,c(7,8))		Full Conversion	NCO
123	TMZ1	1500	TMZ	1	7	396713	397325	398049	398572	397018.75	398310.75	03:05	1	725	1292	1858	1	1292	724	1859	396713_398049	397325_398572	398049_425497	398572_426136	2486.46	155	16.07	5	5	5	1	2	1	0	1	1	1	1	1	398049	                      graph_bin_annot3(7,395000,399000,c(5,6))		One-Sided	NCO
